Date,Close_Prices,High_Prices,Low_Prices,Open_Prices,Volume,Symbol
2011-05-09T00:00:00.000000000,7.305258750915527,7.32895127111152,7.2262826793667045,7.242078194945124,965400,APO
2011-05-10T00:00:00.000000000,7.388183116912842,7.407927511836773,7.297361159777721,7.344746954423502,666400,APO
2011-05-11T00:00:00.000000000,7.297361373901367,7.407927729204724,7.257873336066476,7.407927729204724,371000,APO
2011-05-12T00:00:00.000000000,7.2736687660217285,7.467159320624217,7.123615127838542,7.423722404204916,722000,APO
2011-05-13T00:00:00.000000000,7.214436054229736,7.364489670941423,7.131511112310772,7.364489670941423,810300,APO
2011-05-16T00:00:00.000000000,7.040691375732422,7.305260292114242,6.945920521782906,7.273670007464403,988800,APO
2011-05-17T00:00:00.000000000,6.784018516540527,7.068331007048562,6.633964137227025,7.052536245272809,980900,APO
2011-05-18T00:00:00.000000000,7.048582553863525,7.178892450519072,6.784013884511828,6.859041022941111,823900,APO
2011-05-19T00:00:00.000000000,7.104558944702148,7.19651422117816,6.9526321063269165,7.088566324843666,369400,APO
2011-05-20T00:00:00.000000000,7.136543273925781,7.228498548495783,7.100560642560117,7.100560642560117,508200,APO
2011-05-23T00:00:00.000000000,7.036593914031982,7.1925181908613,6.948636003968009,6.960630472404999,309200,APO
2011-05-24T00:00:00.000000000,7.024599075317383,7.184521499862602,7.008607214147997,7.06857802803117,205900,APO
2011-05-25T00:00:00.000000000,6.944636821746826,7.080570282837094,6.900657878041962,7.036592101702346,285000,APO
2011-05-26T00:00:00.000000000,7.096566200256348,7.1845233659595085,6.924649263252947,6.924649263252947,430700,APO
2011-05-27T00:00:00.000000000,7.272479057312012,7.392420679339317,7.116554033592234,7.132546656566666,622800,APO
2011-05-31T00:00:00.000000000,7.204512119293213,7.268481087688492,7.156535011711626,7.216505824260919,329100,APO
2011-06-01T00:00:00.000000000,7.1685285568237305,7.236495672319181,7.072575116577826,7.144540387404794,770100,APO
2011-06-02T00:00:00.000000000,7.140542030334473,7.176524664731353,7.0805704646262475,7.176524664731353,70100,APO
2011-06-03T00:00:00.000000000,7.136543273925781,7.184519607366621,7.020599070065289,7.020599070065289,75800,APO
2011-06-06T00:00:00.000000000,6.956631660461426,7.152536717709203,6.928645332650349,7.136544857204405,183600,APO
2011-06-07T00:00:00.000000000,6.7647223472595215,6.984615498154477,6.736736029425978,6.976619952037727,219700,APO
2011-06-08T00:00:00.000000000,6.6967573165893555,6.816698933649441,6.692759161011325,6.772720747431518,180600,APO
2011-06-09T00:00:00.000000000,6.512846946716309,6.776719122865418,6.480861701054376,6.656776739343859,250900,APO
2011-06-10T00:00:00.000000000,6.252971649169922,6.584810518384811,6.1890023108658445,6.568818660415116,335300,APO
2011-06-13T00:00:00.000000000,6.200998306274414,6.312944008678625,6.105044847070804,6.2329827926756165,560500,APO
2011-06-14T00:00:00.000000000,6.396903038024902,6.408897505746495,6.244976545117595,6.244976545117595,114700,APO
2011-06-15T00:00:00.000000000,6.384908676147461,6.496854367723792,6.316941553797695,6.336931951186176,210800,APO
2011-06-16T00:00:00.000000000,6.344929218292236,6.416894130255124,6.248975748151588,6.312944728245354,187600,APO
2011-06-17T00:00:00.000000000,6.3769145011901855,6.400903062350479,6.320941827291575,6.384910815338698,200300,APO
2011-06-20T00:00:00.000000000,6.276960849761963,6.392904698749126,6.2449763659920645,6.368916526564263,45000,APO
2011-06-21T00:00:00.000000000,6.396903038024902,6.516844664959763,6.300949583962961,6.3249377568358796,244900,APO
2011-06-22T00:00:00.000000000,6.524840831756592,6.580813488072807,6.3849088096809306,6.3849088096809306,295200,APO
2011-06-23T00:00:00.000000000,6.436883449554443,6.512846882107501,6.396902655443875,6.484859792430949,146800,APO
2011-06-24T00:00:00.000000000,6.396903038024902,6.472866475121123,6.392904882117705,6.4009011939321,174100,APO
2011-06-27T00:00:00.000000000,6.44488000869751,6.496854509240524,6.392904745584246,6.4048992130496725,24600,APO
2011-06-28T00:00:00.000000000,6.63278865814209,6.820697403547734,6.496854412505584,6.564821535323837,378500,APO
2011-06-29T00:00:00.000000000,6.848682880401611,7.068576844584845,6.508848071103225,6.564820719680344,515200,APO
2011-06-30T00:00:00.000000000,6.876668453216553,6.904654771343333,6.816696900007765,6.876668453216553,227800,APO
2011-07-01T00:00:00.000000000,6.852680683135986,6.888663316104504,6.748730939290281,6.844685135586397,150400,APO
2011-07-05T00:00:00.000000000,6.7927117347717285,6.896661506964854,6.760727248140792,6.828694377552822,158700,APO
2011-07-06T00:00:00.000000000,6.7487311363220215,6.796708235870788,6.676766630854061,6.760725601851745,141800,APO
2011-07-07T00:00:00.000000000,6.7447357177734375,6.864677357894838,6.700756760529427,6.864677357894838,164900,APO
2011-07-08T00:00:00.000000000,6.7967095375061035,6.908655616178561,6.676767909519399,6.908655616178561,139400,APO
2011-07-11T00:00:00.000000000,6.612799167633057,6.7927116158175815,6.540833883331127,6.736738955836214,50700,APO
2011-07-12T00:00:00.000000000,6.656774997711182,6.756726576543392,6.500850778755344,6.696755781758071,75900,APO
2011-07-13T00:00:00.000000000,6.552824974060059,6.712748103166267,6.416890771861778,6.712748103166267,102100,APO
2011-07-14T00:00:00.000000000,6.500853061676025,6.696758133475223,6.404899603809294,6.496854905610291,131500,APO
2011-07-15T00:00:00.000000000,6.596806526184082,6.716748157995673,6.484860443941711,6.548829415917266,162800,APO
2011-07-18T00:00:00.000000000,6.356922149658203,6.608800630179843,6.304947648756261,6.520842726633124,160100,APO
2011-07-19T00:00:00.000000000,6.396903038024902,6.492856492086844,6.328935912743077,6.448877539677937,320300,APO
2011-07-20T00:00:00.000000000,6.532838344573975,6.544832814234385,6.38091182710886,6.4088985416979565,146500,APO
2011-07-21T00:00:00.000000000,6.6967573165893555,6.772720747431518,6.564821232795179,6.6487802122231985,310100,APO
2011-07-22T00:00:00.000000000,6.7727203369140625,6.796708506358035,6.616795329102848,6.7127495320190524,194000,APO
2011-07-25T00:00:00.000000000,6.876668453216553,6.968623716367396,6.756726109368953,6.896658462572831,287600,APO
2011-07-26T00:00:00.000000000,6.908655643463135,6.976622769609431,6.836690361358788,6.880668551756785,280300,APO
2011-07-27T00:00:00.000000000,6.720747947692871,6.9486375610707185,6.66477527425143,6.9366438525164,98300,APO
2011-07-28T00:00:00.000000000,6.7447357177734375,6.792712068793857,6.6247933150816865,6.700756760529427,101000,APO
2011-07-29T00:00:00.000000000,6.920648574829102,6.948634900835456,6.528838485599744,6.692759048697131,153600,APO
2011-08-01T00:00:00.000000000,6.996612071990967,7.172527103320681,6.784714403285398,6.976622056813358,250600,APO
2011-08-02T00:00:00.000000000,6.724742889404297,7.048585829228693,6.544830483977463,7.048585829228693,226500,APO
2011-08-03T00:00:00.000000000,6.688762187957764,6.948636245911928,6.488858949136047,6.696758500527514,349600,APO
2011-08-04T00:00:00.000000000,5.969109058380127,6.784713633725287,5.917134185986405,6.648779410739409,347400,APO
2011-08-05T00:00:00.000000000,5.617281436920166,6.149024054793291,5.177494131613957,6.001095694608342,326300,APO
2011-08-08T00:00:00.000000000,5.293437957763672,5.65326403580555,5.121521422386015,5.417378140277974,817600,APO
2011-08-09T00:00:00.000000000,5.653261661529541,6.093048397164013,5.097530723790903,5.17749191378944,837400,APO
2011-08-10T00:00:00.000000000,5.441366195678711,5.677252085959535,5.205480686683067,5.597290864157183,397700,APO
2011-08-11T00:00:00.000000000,5.441366195678711,5.45336066491295,5.197484373860242,5.321424553617773,393200,APO
2011-08-12T00:00:00.000000000,5.3094282150268555,5.585294809723651,5.237463331384904,5.585294809723651,675200,APO
2011-08-15T00:00:00.000000000,5.329418659210205,5.517327752028917,5.253455619845434,5.261451548643544,292400,APO
2011-08-16T00:00:00.000000000,5.665256977081299,5.6812492185598265,5.325421369056194,5.329419524747104,419200,APO
2011-08-17T00:00:00.000000000,5.773204326629639,5.865159998146566,5.605285987131741,5.605285987131741,154800,APO
2011-08-18T00:00:00.000000000,5.68375825881958,5.728480497591619,5.447951430177032,5.537395519991893,166000,APO
2011-08-19T00:00:00.000000000,5.630906581878662,5.724416033180944,5.549593543510571,5.618709393485868,298800,APO
2011-08-22T00:00:00.000000000,5.3747735023498535,5.691893155294895,5.2040166766726506,5.671564887908666,191600,APO
2011-08-23T00:00:00.000000000,5.42762565612793,5.464216064150112,5.297525005930269,5.435756728667514,397400,APO
2011-08-24T00:00:00.000000000,5.3585100173950195,5.447953757693503,5.309722416942379,5.447953757693503,459000,APO
2011-08-25T00:00:00.000000000,5.285328388214111,5.431691188612849,5.224343984980316,5.4276258460654745,117300,APO
2011-08-26T00:00:00.000000000,5.0861124992370605,5.2853286395176715,4.9682090297108426,5.2853286395176715,375600,APO
2011-08-29T00:00:00.000000000,5.126767635345459,5.256868270768009,5.033258179248282,5.159292697268766,453300,APO
2011-08-30T00:00:00.000000000,5.204013347625732,5.24466946866071,5.073912752217877,5.106438191866744,305800,APO
2011-08-31T00:00:00.000000000,5.273131370544434,5.386969099555729,5.240606305112635,5.273131370544434,405700,APO
2011-09-01T00:00:00.000000000,5.248738765716553,5.285329570936675,5.208082617039335,5.285329570936675,374900,APO
2011-09-02T00:00:00.000000000,4.927552223205566,5.171490609472222,4.886896083980708,5.1470966157538065,176700,APO
2011-09-06T00:00:00.000000000,4.956010818481445,4.9844705381862555,4.882829623725994,4.886895353359441,110600,APO
2011-09-07T00:00:00.000000000,4.8462395668029785,5.126768362619116,4.744598636941724,5.029193163007362,241800,APO
2011-09-08T00:00:00.000000000,4.561644554138184,4.82184505868012,4.53725056297271,4.82184505868012,118600,APO
2011-09-09T00:00:00.000000000,4.675483703613281,4.777124653691831,4.508792607521173,4.525055144024562,288800,APO
2011-09-12T00:00:00.000000000,4.411217212677002,4.618564447898339,4.342101338360076,4.618564447898339,296700,APO
2011-09-13T00:00:00.000000000,4.606366157531738,4.687678810586936,4.472200183058334,4.561644295283708,642800,APO
2011-09-14T00:00:00.000000000,4.809648513793945,4.874698643403061,4.598235592564318,4.647023189771155,751200,APO
2011-09-15T00:00:00.000000000,4.813714981079102,4.850305781520691,4.76492737640012,4.834043246627697,207900,APO
2011-09-16T00:00:00.000000000,4.8787641525268555,4.8787641525268555,4.797451494197276,4.838107629497396,164600,APO
2011-09-19T00:00:00.000000000,4.821845531463623,4.838108064592041,4.675482733307865,4.768992201863923,76300,APO
2011-09-20T00:00:00.000000000,4.7202043533325195,4.874698603762517,4.683613946521959,4.84217353922245,110900,APO
2011-09-21T00:00:00.000000000,4.516923427581787,4.79338692030253,4.496595548894206,4.71207424236391,94700,APO
2011-09-22T00:00:00.000000000,4.207935333251953,4.5413175131487105,4.18354133553123,4.472201638624343,384800,APO
2011-09-23T00:00:00.000000000,4.085965633392334,4.2120001747029185,3.996521502710072,4.2120001747029185,374900,APO
2011-09-26T00:00:00.000000000,4.065637588500977,4.403085477328204,4.033112518811322,4.321772803104068,318200,APO
2011-09-27T00:00:00.000000000,4.126622200012207,4.390888888888053,4.094097128724323,4.130687930855551,412200,APO
2011-09-28T00:00:00.000000000,4.053440093994141,4.155081016397097,4.008717839990056,4.138818484321798,199200,APO
2011-09-29T00:00:00.000000000,4.16727876663208,4.171344497508249,4.0249812878016495,4.098162892654949,192200,APO
2011-09-30T00:00:00.000000000,4.163211822509766,4.256721666763771,4.110358499710428,4.167277552201098,169500,APO
2011-10-03T00:00:00.000000000,3.907076358795166,4.272983859751155,3.862354498916573,4.171342951884929,539200,APO
2011-10-04T00:00:00.000000000,4.024980068206787,4.073768048478873,3.5980885365252484,3.862354759730898,464400,APO
2011-10-05T00:00:00.000000000,4.187605381011963,4.264852298533269,3.927404523544148,4.004651828794738,932700,APO
2011-10-06T00:00:00.000000000,4.2038679122924805,4.232327241750822,4.045307960176112,4.1266206070065765,433500,APO
2011-10-07T00:00:00.000000000,4.16727876663208,4.2282631788568725,4.15101623085684,4.2282631788568725,78800,APO
2011-10-10T00:00:00.000000000,4.248592376708984,4.382758423193409,4.171345411778067,4.248592376708984,120300,APO
2011-10-11T00:00:00.000000000,4.277050018310547,4.366493747043156,4.207934163007592,4.211999505055924,222700,APO
2011-10-12T00:00:00.000000000,4.407149791717529,4.451871651236912,4.256721295811288,4.329902485231252,238200,APO
2011-10-13T00:00:00.000000000,4.362428665161133,4.3949541204837,4.2689191927630965,4.378691586687111,241300,APO
2011-10-14T00:00:00.000000000,4.37869119644165,4.46813493048663,4.313640679323454,4.403084801097789,218200,APO
2011-10-17T00:00:00.000000000,4.37869119644165,4.439675595811351,4.354297204056158,4.431544135773068,275000,APO
2011-10-18T00:00:00.000000000,4.362428665161133,4.443741721873466,4.309575721119263,4.403085193517299,345800,APO
2011-10-19T00:00:00.000000000,4.285179615020752,4.5006581785799975,4.248588835076329,4.378689429070854,524800,APO
2011-10-20T00:00:00.000000000,4.431544780731201,4.492529576705862,4.27298516420179,4.313641307122152,267800,APO
2011-10-21T00:00:00.000000000,4.581973075866699,4.622629213147067,4.447806698426349,4.484397493389229,227700,APO
2011-10-24T00:00:00.000000000,4.785253524780273,4.801516052478139,4.545380950439818,4.61449679008806,412000,APO
2011-10-25T00:00:00.000000000,4.752728462219238,4.781188178766284,4.691744075401366,4.764925649766233,88000,APO
2011-10-26T00:00:00.000000000,4.935685634613037,5.025129408899727,4.7893223899084,4.82591320108456,191800,APO
2011-10-27T00:00:00.000000000,5.403232574462891,5.40729830528317,5.134900543995344,5.134900543995344,317600,APO
2011-10-28T00:00:00.000000000,5.399166107177734,5.419494370776856,5.309722367708608,5.362575310245193,133200,APO
2011-10-31T00:00:00.000000000,5.386967182159424,5.443886220270422,5.305654547521731,5.305654547521731,140000,APO
2011-11-01T00:00:00.000000000,5.212146759033203,5.273131549585493,5.1267683624434985,5.163359159228997,176100,APO
2011-11-02T00:00:00.000000000,5.321918964385986,5.358509759899494,5.183687242548008,5.313787504169935,220700,APO
2011-11-03T00:00:00.000000000,5.3015899658203125,5.4398216684744884,4.951945367370398,4.980404698718266,191700,APO
2011-11-04T00:00:00.000000000,5.3747735023498535,5.386970307689811,5.248738554738794,5.27313255314816,128000,APO
2011-11-07T00:00:00.000000000,5.655300140380859,5.671562670385469,5.362574212568587,5.362574212568587,354900,APO
2011-11-08T00:00:00.000000000,5.614644527435303,5.708153986659901,5.553659743492477,5.679694653457516,188300,APO
2011-11-09T00:00:00.000000000,5.614644527435303,5.64716959044641,5.4438877527623255,5.513003608593261,309000,APO
2011-11-10T00:00:00.000000000,5.3747735023498535,5.695958886318031,5.236541749398837,5.675630618931802,329800,APO
2011-11-11T00:00:00.000000000,5.3422465324401855,5.525200098485338,5.256868149921873,5.443887445546305,316500,APO
2011-11-14T00:00:00.000000000,5.273131370544434,5.350378304012614,5.240606305112635,5.350378304012614,132500,APO
2011-11-15T00:00:00.000000000,5.17962121963501,5.2406060046198295,4.988536568112199,5.143030426189987,272700,APO
2011-11-16T00:00:00.000000000,5.273131370544434,5.3137875084695,5.138965378705923,5.138965378705923,98500,APO
2011-11-17T00:00:00.000000000,4.91942024230957,5.281261636941649,4.899091982585124,5.232474046240559,161000,APO
2011-11-18T00:00:00.000000000,5.000732421875,5.118635851882533,4.943813377560262,4.9600759062602915,59000,APO
2011-11-21T00:00:00.000000000,4.764928340911865,4.919422647532586,4.573843226442881,4.919422647532586,226600,APO
2011-11-22T00:00:00.000000000,4.789745330810547,4.826971394149943,4.603615408574458,4.748382950553242,17000,APO
2011-11-23T00:00:00.000000000,4.686337947845459,4.781471227568974,4.620158480799922,4.760790045502058,193800,APO
2011-11-25T00:00:00.000000000,4.599477767944336,4.678066188923589,4.591205530950129,4.657385004746902,31900,APO
2011-11-28T00:00:00.000000000,4.798018932342529,4.909696750423746,4.735975349443211,4.7607928614951325,230000,APO
2011-11-29T00:00:00.000000000,4.996554851531982,5.1123689271148285,4.855923276808143,4.860059592408437,136000,APO
2011-11-30T00:00:00.000000000,5.178551197052002,5.248866622591285,5.008965728870826,5.058600355730823,171700,APO
2011-12-01T00:00:00.000000000,5.232319355010986,5.240591986269619,5.137186462301332,5.1785488296729545,191700,APO
2011-12-02T00:00:00.000000000,5.3770880699157715,5.443267552277925,5.281955162635383,5.281955162635383,105400,APO
2011-12-05T00:00:00.000000000,5.716256141662598,5.8775688700994975,5.468083168445092,5.468083168445092,381000,APO
2011-12-06T00:00:00.000000000,5.778301239013672,5.807254661748243,5.654214521712822,5.707985445691883,90800,APO
2011-12-07T00:00:00.000000000,5.621124267578125,5.782436630262391,5.538399928450199,5.782436630262391,283900,APO
2011-12-08T00:00:00.000000000,5.447403907775879,5.616988931165547,5.323317180222687,5.554945764619368,380200,APO
2011-12-09T00:00:00.000000000,5.60871696472168,5.6831686892912945,5.434995616624491,5.480493914664859,305200,APO
2011-12-12T00:00:00.000000000,5.455677032470703,5.5466740333918825,5.389497538877444,5.538401793923173,195000,APO
2011-12-13T00:00:00.000000000,5.480490207672119,5.542533335257758,5.401902219766271,5.401902219766271,211800,APO
2011-12-14T00:00:00.000000000,5.253000736236572,5.43085837037783,5.104096918128569,5.43085837037783,78800,APO
2011-12-15T00:00:00.000000000,5.199228763580322,5.33158808071881,5.054461290516673,5.286089405202794,145300,APO
2011-12-16T00:00:00.000000000,4.864197254180908,5.2736831448772366,4.798017764104032,5.228184844064603,353600,APO
2011-12-19T00:00:00.000000000,4.897285461425781,5.046189267341561,4.616022322457446,4.942783747951526,551900,APO
2011-12-20T00:00:00.000000000,5.0089640617370605,5.042053801963799,4.876605100830109,4.955193135253407,253100,APO
2011-12-21T00:00:00.000000000,5.062734603881836,5.0668709197113735,4.942784206050773,5.00069144428193,56000,APO
2011-12-22T00:00:00.000000000,5.075143814086914,5.095824605383571,4.975874201343237,5.095824605383571,181400,APO
2011-12-23T00:00:00.000000000,5.087550163269043,5.0958223973111,4.9924169077912435,5.083413849017695,68400,APO
2011-12-27T00:00:00.000000000,5.087550163269043,5.112367259855851,4.9924169077912435,5.066868986472945,132900,APO
2011-12-28T00:00:00.000000000,5.162003517150879,5.17441246391862,5.062734309773538,5.071006940952033,137400,APO
2011-12-29T00:00:00.000000000,5.083414077758789,5.186819571931637,5.066869214469559,5.157866159790649,174700,APO
2011-12-30T00:00:00.000000000,5.133050441741943,5.137186757609033,5.046189780837025,5.058598333977502,144100,APO
2012-01-03T00:00:00.000000000,5.397770404815674,5.505312283757566,5.17027808996503,5.17027808996503,465400,APO
2012-01-04T00:00:00.000000000,5.4225873947143555,5.45981345922435,5.294364721914271,5.360544216838303,97200,APO
2012-01-05T00:00:00.000000000,5.542535781860352,5.629396435498885,5.3522696069597915,5.381223421146475,248400,APO
2012-01-06T00:00:00.000000000,5.761756420135498,5.786573527136549,5.488765876359111,5.497038113872527,214500,APO
2012-01-09T00:00:00.000000000,5.592173099517822,5.782438958903475,5.588036782280502,5.782438958903475,80100,APO
2012-01-10T00:00:00.000000000,5.732802391052246,5.749347259929105,5.654214362502364,5.654214362502364,69900,APO
2012-01-11T00:00:00.000000000,5.6169867515563965,5.765890530163274,5.575624393601924,5.7079837023798286,57400,APO
2012-01-12T00:00:00.000000000,5.666621208190918,5.728664743631003,5.575624259555195,5.6087143817996425,85000,APO
2012-01-13T00:00:00.000000000,5.645941734313965,5.728666473210044,5.583898574602696,5.621124628213773,84500,APO
2012-01-17T00:00:00.000000000,5.8403425216674805,5.943748020410448,5.583896932120204,5.583896932120204,550400,APO
2012-01-18T00:00:00.000000000,5.985114097595215,5.9933863375165135,5.803120085795627,5.885844457313205,204700,APO
2012-01-19T00:00:00.000000000,6.100925445556641,6.134015179128225,5.902387044127139,5.993383614218624,104400,APO
2012-01-20T00:00:00.000000000,6.187788009643555,6.299465796391793,6.125744838612406,6.175379454329497,2252600,APO
2012-01-23T00:00:00.000000000,6.266374588012695,6.3366903757930215,5.807254204088891,6.196058800232369,149700,APO
2012-01-24T00:00:00.000000000,6.162970066070557,6.216740994553584,6.005793991379656,6.216740994553584,1515800,APO
2012-01-25T00:00:00.000000000,5.985114097595215,6.24569616372127,5.980977780404106,6.167107714933883,145600,APO
2012-01-26T00:00:00.000000000,6.059564113616943,6.15469740968689,6.014065820820504,6.038883322457257,303800,APO
2012-01-27T00:00:00.000000000,6.2498297691345215,6.274647268618401,5.976839247115706,6.030610167280135,221200,APO
2012-01-30T00:00:00.000000000,5.964428901672363,6.2332830272150845,5.840342230475472,6.1919210664565565,174000,APO
2012-01-31T00:00:00.000000000,6.154697895050049,6.229150011370841,5.931341940548512,5.960295366024003,164200,APO
2012-02-01T00:00:00.000000000,6.0719709396362305,6.295326798465485,6.055426075814088,6.196057221071963,204800,APO
2012-02-02T00:00:00.000000000,6.051292896270752,6.187788192133478,6.030611707163487,6.084382641058027,108900,APO
2012-02-03T00:00:00.000000000,6.1422882080078125,6.187786496003593,6.051291237555487,6.109198472290743,115500,APO
2012-02-06T00:00:00.000000000,6.138152122497559,6.175378175189756,6.08024488559183,6.134015806762696,107700,APO
2012-02-07T00:00:00.000000000,6.24155855178833,6.402870944169915,6.080245764945909,6.1174718230219165,359800,APO
2012-02-08T00:00:00.000000000,6.208467960357666,6.270511119019259,6.1298795386281455,6.2291491447317915,278600,APO
2012-02-09T00:00:00.000000000,6.344964027404785,6.394598639503314,6.183651242238943,6.229149932508219,347800,APO
2012-02-10T00:00:00.000000000,5.956159591674805,6.262240323034497,5.798983500967424,5.869298912883424,751900,APO
2012-02-13T00:00:00.000000000,5.956159591674805,6.129880949257567,5.906524974431283,6.067837776318384,242700,APO
2012-02-14T00:00:00.000000000,6.001659393310547,6.088520088118233,5.947888449433318,6.001659393310547,283500,APO
2012-02-15T00:00:00.000000000,6.129880905151367,6.191924472105003,6.067837732658601,6.088518921643147,429800,APO
2012-02-16T00:00:00.000000000,5.947885513305664,6.146423920881456,5.947885513305664,6.0843807671292085,353300,APO
2012-02-17T00:00:00.000000000,5.99338436126709,6.084381337161679,5.956158307743813,5.985112124073466,291600,APO
2012-02-21T00:00:00.000000000,5.946396350860596,6.048920327538934,5.895134362521427,6.001930273409879,40800,APO
2012-02-22T00:00:00.000000000,6.048920154571533,6.125813338578579,5.959211575694664,6.061735549441355,268900,APO
2012-02-23T00:00:00.000000000,5.950667381286621,6.104453322947204,5.937851580602733,6.0702786692448525,189700,APO
2012-02-24T00:00:00.000000000,6.048920154571533,6.083094812487096,5.950668114912802,6.006202035874107,197000,APO
2012-02-27T00:00:00.000000000,5.99338436126709,6.057462130386313,5.967753579534544,6.019015550393566,378000,APO
2012-02-28T00:00:00.000000000,5.959210395812988,6.019016239021118,5.946395003480524,5.993385046962212,158800,APO
2012-02-29T00:00:00.000000000,5.98911190032959,5.993383425021792,5.925034141220154,5.98911190032959,136400,APO
2012-03-01T00:00:00.000000000,5.96348237991333,6.014744357074341,5.937851187635834,6.014744357074341,106000,APO
2012-03-02T00:00:00.000000000,5.946396350860596,6.006202207619994,5.912221691967816,5.946396350860596,144800,APO
2012-03-05T00:00:00.000000000,6.006203651428223,6.023290984982171,5.920766576264315,5.937853909818263,468800,APO
2012-03-06T00:00:00.000000000,5.907948017120361,5.967753856259383,5.843870652423799,5.937850732992898,240500,APO
2012-03-07T00:00:00.000000000,5.9164910316467285,6.078820386504862,5.843869811497299,5.937849878542768,310900,APO
2012-03-08T00:00:00.000000000,5.98911190032959,6.006199221279999,5.886587567233266,6.006199221279999,162500,APO
2012-03-09T00:00:00.000000000,6.074549674987793,6.087365066320268,5.963481863722491,6.023287702263948,119600,APO
2012-03-12T00:00:00.000000000,6.095908164978027,6.125810876788577,6.027558469220651,6.125810876788577,125400,APO
2012-03-13T00:00:00.000000000,6.0873637199401855,6.117266428900174,6.019014438092295,6.108722972366115,214500,APO
2012-03-14T00:00:00.000000000,6.142898082733154,6.194160048036535,6.031830287545553,6.095908049720193,220700,APO
2012-03-15T00:00:00.000000000,6.134354591369629,6.177073102085073,6.104451878305166,6.142898456470282,85200,APO
2012-03-16T00:00:00.000000000,6.228334426879883,6.2838683221136,6.112995111697447,6.177072463755037,464300,APO
2012-03-19T00:00:00.000000000,6.159985065460205,6.236878212880081,6.044645344330391,6.228334348769488,219600,APO
2012-03-20T00:00:00.000000000,6.1172661781311035,6.228333960277779,6.087363470396936,6.100178858369603,164800,APO
2012-03-21T00:00:00.000000000,6.219791889190674,6.219791889190674,6.061733636956213,6.1215394731366555,304900,APO
2012-03-22T00:00:00.000000000,6.095908164978027,6.2753248432352216,6.078820435493263,6.19416016515206,126500,APO
2012-03-23T00:00:00.000000000,6.091636657714844,6.1300832369507905,6.001928108628943,6.125811304281481,150800,APO
2012-03-26T00:00:00.000000000,6.155716896057129,6.198435427933859,6.108726836908016,6.138629564785259,116300,APO
